session_id,date_time,source_ip,source_port,destination_ip,destination_port,bytes,packages_count
1.3028644764496958e+16,2022-04-20 15:18:12.877,10.105.154.56,55016,10.253.204.59,3001,40,2
1.3028644764496958e+16,2022-04-20 15:19:59.491,10.105.154.56,55048,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:19:59.552,10.105.154.56,55049,10.253.204.59,3000,204,3
1.3028644764496958e+16,2022-04-20 15:20:59.619,10.105.154.56,55054,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:20:59.684,10.105.154.56,55055,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:21:20.291,10.105.154.56,55057,10.253.204.59,3000,204,3
1.3028644764496958e+16,2022-04-20 15:21:20.357,10.105.154.56,55058,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:21:59.756,10.105.154.56,55069,10.253.204.59,3000,204,3
1.3028644764496958e+16,2022-04-20 15:21:59.818,10.105.154.56,55070,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:22:33.042,10.105.154.56,55072,10.253.204.59,3001,184,4
1.3028644764496958e+16,2022-04-20 15:22:59.883,10.105.154.56,55074,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:22:59.945,10.105.154.56,55075,10.253.204.59,3000,204,3
1.3028644764496958e+16,2022-04-20 15:23:20.430,10.105.154.56,55077,10.253.204.59,3000,204,3
1.3028644764496958e+16,2022-04-20 15:23:20.492,10.105.154.56,55078,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:24:00.010,10.105.154.56,55081,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:24:00.072,10.105.154.56,55082,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:24:13.109,10.105.154.56,55072,10.253.204.59,3001,40,2
1.3028644764496958e+16,2022-04-20 15:25:00.142,10.105.154.56,55084,10.253.204.59,3000,204,3
1.3028644764496958e+16,2022-04-20 15:25:00.204,10.105.154.56,55085,10.253.204.59,3000,204,3
1.3028644764496958e+16,2022-04-20 15:25:20.561,10.105.154.56,55086,10.253.204.59,3000,204,3
1.3028644764496958e+16,2022-04-20 15:25:20.624,10.105.154.56,55087,10.253.204.59,3000,204,3
1.3028644764496958e+16,2022-04-20 15:26:00.314,10.105.154.56,55088,10.253.204.59,3000,192,3
1.3028644764496958e+16,2022-04-20 15:26:00.344,10.105.154.56,55089,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:26:20.269,10.105.154.56,55090,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:26:20.334,10.105.154.56,55091,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:27:00.401,10.105.154.56,55092,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:27:00.463,10.105.154.56,55093,10.253.204.59,3000,204,3
1.3028644764496958e+16,2022-04-20 15:28:00.535,10.105.154.56,55095,10.253.204.59,3000,204,3
1.3028644764496958e+16,2022-04-20 15:28:00.596,10.105.154.56,55096,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:28:21.289,10.105.154.56,55097,10.253.204.59,3000,244,5
1.3028644764496958e+16,2022-04-20 15:29:01.698,10.105.154.56,55114,10.253.204.59,3000,224,4
1.3028644764496958e+16,2022-04-20 15:30:33.529,10.105.154.56,55114,10.253.204.59,3000,219,2
1.3028644764496958e+16,2022-04-20 15:30:53.233,10.105.154.56,55117,10.253.204.59,3001,1532,7
1.3028644764496958e+16,2022-04-20 15:31:18.761,10.105.154.56,55114,10.253.204.59,3000,144,5
1.3028644764496958e+16,2022-04-20 15:32:58.800,10.105.154.56,55114,10.253.204.59,3000,40,2
1.3028644764496958e+16,2022-04-20 15:33:09.006,10.105.154.56,55117,10.253.204.59,3001,40,2
1.3028644764496958e+16,2022-04-20 15:36:20.416,10.105.154.56,55127,10.253.204.59,3000,241,4
1.3028644764496958e+16,2022-04-20 15:36:20.479,10.105.154.56,55128,10.253.204.59,3000,390,4
1.3028644764496958e+16,2022-04-20 15:37:05.011,10.105.154.56,55131,10.253.204.59,3001,1857,6
1.3028644764496958e+16,2022-04-20 15:38:45.124,10.105.154.56,55131,10.253.204.59,3001,40,2
1.3028644764496958e+16,2022-04-20 15:39:13.447,10.105.154.56,55132,10.253.204.59,3001,184,4
1.3028644764496958e+16,2022-04-20 15:40:20.195,10.105.154.56,55133,10.253.204.59,3000,274,4
1.3028644764496958e+16,2022-04-20 15:40:20.256,10.105.154.56,55134,10.253.204.59,3000,274,4
1.3028644764496958e+16,2022-04-20 15:40:20.320,10.105.154.56,55135,10.253.204.59,3000,274,4
